,bbox_list
c44ed955eb2e5c8d820b01477e122b32eff6dd475343e11229c33d8af3473b22,"[[0, 0, 22, 44], [20, 0, 52, 33], [74, 0, 96, 22], [147, 0, 163, 10], [191, 0, 253, 37], [307, 0, 334, 25], [377, 0, 396, 6], [437, 0, 464, 21], [412, 11, 436, 45], [121, 12, 145, 50], [502, 12, 520, 31], [337, 41, 375, 64], [456, 43, 509, 67], [279, 52, 348, 120], [61, 66, 100, 96], [158, 68, 192, 103], [210, 69, 247, 115], [386, 86, 429, 130], [87, 106, 114, 132], [35, 108, 68, 132], [484, 121, 516, 152], [123, 130, 159, 163], [4, 138, 35, 163], [66, 155, 97, 181], [249, 161, 283, 190], [346, 167, 386, 192], [162, 169, 207, 223], [26, 174, 48, 200], [506, 176, 520, 203], [256, 194, 296, 229], [61, 200, 90, 227], [119, 216, 142, 246], [89, 241, 114, 278], [33, 243, 65, 271], [192, 246, 222, 287], [327, 257, 360, 306], [265, 261, 289, 291], [135, 268, 164, 305], [447, 269, 474, 292], [21, 288, 49, 317], [428, 290, 459, 314], [103, 308, 145, 356], [0, 317, 4, 329], [439, 319, 480, 354], [251, 320, 284, 347], [78, 325, 99, 350], [496, 350, 520, 382], [355, 353, 385, 388], [412, 358, 443, 377], [0, 366, 39, 413], [89, 366, 123, 389], [171, 370, 224, 400], [301, 379, 343, 404], [58, 380, 86, 420], [464, 382, 496, 409], [415, 384, 458, 412], [265, 393, 292, 429], [301, 397, 327, 424], [194, 413, 218, 443], [17, 414, 42, 437], [372, 424, 413, 451], [214, 431, 240, 459], [88, 436, 146, 478], [337, 439, 361, 464], [146, 443, 172, 485], [52, 451, 75, 490], [284, 453, 323, 512], [186, 455, 216, 478], [503, 460, 520, 485], [243, 465, 271, 501], [0, 476, 15, 504], [366, 478, 421, 512], [184, 482, 209, 506], [157, 485, 183, 512], [212, 485, 236, 517], [470, 503, 502, 538], [128, 516, 184, 586], [39, 519, 55, 547], [348, 527, 390, 556], [74, 528, 103, 567], [181, 544, 213, 569], [217, 549, 263, 616], [412, 558, 434, 593], [450, 567, 482, 606], [351, 568, 379, 606], [0, 569, 11, 584], [293, 573, 327, 625], [65, 585, 89, 613], [391, 599, 422, 627], [114, 602, 144, 634], [154, 605, 182, 636], [0, 609, 26, 643], [169, 616, 242, 676], [453, 616, 484, 645], [369, 629, 419, 693], [419, 631, 449, 663], [501, 633, 520, 657], [26, 639, 67, 681], [100, 642, 130, 663], [284, 650, 312, 694], [456, 667, 491, 696], [196, 676, 250, 696], [324, 692, 331, 696]]"
c53326fe49fc26b7fe602b9d8c0c2da2cb157690b44c2b9351a93f8d9bd8043d,"[[104, 0, 113, 4], [129, 2, 150, 23], [106, 4, 117, 16], [0, 8, 4, 17], [72, 10, 86, 17], [35, 19, 46, 40], [63, 24, 74, 42], [19, 25, 32, 41], [50, 27, 59, 37], [115, 35, 129, 66], [101, 39, 109, 52], [214, 41, 226, 55], [0, 46, 5, 54], [156, 70, 167, 81], [166, 72, 186, 97], [0, 81, 21, 95], [95, 83, 109, 91], [26, 84, 32, 94], [155, 91, 165, 99], [38, 96, 49, 106], [7, 106, 22, 122], [156, 107, 172, 124], [109, 110, 119, 121], [73, 122, 92, 135], [103, 123, 113, 146], [4, 125, 21, 144], [148, 140, 156, 148], [65, 147, 91, 177], [37, 149, 55, 169], [0, 156, 13, 168], [132, 156, 146, 176], [240, 156, 249, 164], [192, 159, 199, 171], [208, 159, 216, 168], [151, 160, 172, 176], [114, 165, 128, 177], [228, 165, 238, 175], [210, 174, 224, 196], [130, 178, 143, 199], [109, 184, 120, 191], [193, 186, 202, 195], [9, 189, 19, 201], [36, 192, 53, 208], [119, 193, 132, 205], [53, 195, 62, 205], [100, 197, 108, 204], [202, 198, 211, 205], [175, 199, 187, 210], [24, 209, 36, 217], [40, 210, 49, 218], [89, 211, 104, 219], [201, 211, 210, 221], [194, 221, 203, 230], [132, 228, 143, 241], [153, 229, 164, 239], [109, 231, 126, 247], [80, 235, 100, 249], [36, 236, 45, 247], [22, 238, 32, 248], [146, 239, 156, 247], [46, 245, 60, 255], [76, 248, 84, 256], [117, 248, 129, 256]]"
c620631271a56407d6d69fa1a69451ca99c50dcc30e29db04cf6fb7cacbde8cb,"[[26, 31, 38, 44], [39, 43, 56, 56], [27, 45, 37, 56], [136, 62, 153, 76], [69, 93, 80, 106], [161, 130, 181, 144], [132, 148, 144, 164], [193, 186, 211, 198], [0, 198, 10, 212], [41, 200, 59, 219], [129, 200, 147, 215]]"
c6216cdc42f61bc345434986db42e2ef9b9741aee3210b7a808e952e319d2305,"[[151, 35, 164, 49], [100, 44, 111, 50], [105, 51, 114, 57], [178, 55, 189, 66], [143, 73, 152, 87], [181, 78, 193, 88], [171, 95, 187, 106], [102, 96, 118, 111], [146, 104, 157, 114], [57, 108, 65, 115], [53, 112, 59, 120], [72, 129, 85, 142], [108, 136, 119, 149], [249, 140, 256, 150], [102, 158, 115, 170], [224, 160, 233, 169], [81, 161, 93, 170], [155, 167, 166, 178], [214, 170, 239, 188], [51, 174, 64, 185], [92, 177, 100, 185], [30, 185, 38, 191], [36, 194, 46, 202]]"
c6de542205b891eed5c40e6d8ae3d03a6ca39b26dc445b4dbc64340d4d64dd2d,"[[180, 26, 186, 33], [59, 58, 75, 81], [105, 84, 122, 107], [212, 94, 224, 107], [152, 253, 166, 256]]"
c75139ef0546d2240b37afb3219eb74a06b7977818697d5c3138796472483af3,"[[178, 0, 187, 5], [215, 0, 230, 4], [237, 8, 255, 22], [202, 20, 209, 29], [222, 21, 231, 31], [136, 34, 150, 44], [220, 35, 229, 44], [164, 36, 177, 48], [198, 39, 203, 44], [55, 46, 65, 54], [199, 51, 208, 58], [58, 59, 68, 68], [142, 62, 151, 72], [240, 62, 249, 70], [107, 65, 117, 75], [92, 66, 102, 77], [206, 67, 211, 72], [202, 75, 210, 84], [186, 76, 195, 85], [120, 77, 128, 87], [227, 89, 238, 100], [92, 90, 101, 105], [80, 99, 90, 109], [184, 102, 196, 112], [52, 107, 62, 117], [117, 109, 127, 119], [220, 111, 225, 116], [100, 115, 110, 123], [192, 116, 204, 125], [149, 118, 159, 128], [185, 119, 190, 124], [122, 124, 132, 134], [251, 124, 256, 132], [55, 127, 69, 137], [148, 133, 160, 145], [144, 134, 149, 139], [192, 135, 211, 152], [213, 141, 225, 151], [100, 142, 109, 153], [20, 147, 34, 158], [120, 149, 129, 160], [152, 156, 165, 166], [4, 157, 15, 169], [42, 157, 52, 167], [171, 161, 181, 174], [186, 161, 191, 166], [92, 167, 101, 182], [128, 167, 143, 176], [188, 168, 195, 179], [65, 172, 77, 183], [37, 173, 50, 186], [79, 177, 91, 187], [198, 179, 207, 188], [243, 189, 256, 199], [137, 191, 148, 200], [114, 192, 124, 203], [187, 194, 196, 205], [51, 197, 63, 210], [82, 202, 96, 213], [242, 204, 252, 211], [230, 205, 240, 214], [127, 208, 134, 219], [36, 210, 47, 218], [110, 211, 120, 225], [252, 215, 256, 225], [162, 221, 175, 234], [7, 224, 17, 233], [49, 224, 61, 233], [72, 225, 87, 247], [199, 227, 211, 236], [107, 228, 116, 238], [133, 233, 142, 241], [91, 238, 98, 245], [144, 239, 153, 247], [103, 240, 112, 251], [10, 244, 18, 251], [202, 245, 213, 252], [114, 247, 124, 256]]"
c7d546766518703580f63d5d8f11d54971044753f53c0b257d19c2f99d4bfdd0,"[[33, 0, 54, 13], [84, 0, 114, 14], [57, 6, 77, 28], [15, 9, 35, 30], [245, 9, 256, 32], [115, 13, 152, 40], [76, 18, 121, 62], [53, 31, 75, 52], [216, 33, 222, 39], [3, 37, 22, 59], [195, 38, 209, 53], [28, 39, 48, 59], [246, 42, 256, 64], [0, 44, 13, 83], [220, 46, 225, 52], [237, 46, 242, 51], [209, 54, 214, 61], [39, 62, 62, 82], [14, 79, 39, 109], [212, 82, 249, 117], [0, 87, 14, 118], [38, 91, 61, 121], [185, 98, 210, 128], [241, 106, 256, 130], [153, 111, 177, 131], [6, 119, 29, 143], [219, 123, 240, 146], [107, 130, 128, 153], [32, 131, 54, 153], [176, 134, 194, 151], [250, 139, 256, 156], [185, 141, 240, 178], [143, 142, 165, 166], [0, 143, 21, 165], [164, 164, 176, 178], [253, 171, 256, 187], [144, 175, 162, 194], [190, 178, 216, 202], [221, 186, 251, 214], [165, 187, 185, 208], [77, 196, 113, 219], [189, 210, 214, 235], [0, 234, 15, 256]]"
c89ac06daef5c819309f03d6a35792d1a8a66abb8cb3414013ffe71d3dd9fe96,"[[187, 0, 205, 8], [188, 11, 199, 21], [216, 17, 227, 25], [120, 20, 130, 29], [161, 22, 170, 29], [244, 22, 252, 32], [90, 29, 98, 41], [31, 45, 41, 52], [237, 53, 246, 69], [104, 57, 122, 74], [219, 63, 232, 73], [185, 67, 194, 76], [144, 72, 159, 80], [32, 80, 42, 92], [55, 82, 67, 92], [123, 84, 131, 96], [24, 90, 33, 101], [78, 94, 90, 105], [41, 95, 50, 107], [0, 97, 4, 108], [15, 105, 28, 114], [123, 110, 141, 121], [8, 124, 19, 133], [206, 128, 213, 140], [43, 129, 54, 140], [0, 143, 5, 152], [76, 146, 88, 157], [157, 153, 183, 169], [211, 172, 219, 182], [157, 176, 166, 187], [230, 187, 240, 196], [205, 193, 221, 206], [189, 203, 200, 211], [135, 230, 146, 237], [27, 252, 34, 256]]"
c8ca945abc29d262a5525e4c2585541bba33fa77c86a47c94575d8e5b54c83fb,"[[0, 0, 9, 22], [14, 0, 74, 36], [249, 0, 297, 20], [347, 0, 360, 24], [198, 14, 248, 87], [250, 21, 291, 77], [324, 40, 360, 94], [21, 61, 69, 121], [87, 79, 180, 146], [280, 82, 316, 117], [0, 90, 2, 105], [209, 94, 276, 134], [301, 174, 355, 234], [48, 185, 94, 239], [195, 203, 257, 254], [356, 203, 360, 219], [6, 214, 11, 220], [130, 249, 193, 290], [282, 268, 326, 330], [32, 278, 73, 329], [349, 284, 360, 338], [118, 316, 175, 360], [170, 319, 218, 360], [6, 334, 56, 360], [233, 337, 272, 360]]"
c901794d1a421d52e5734500c0a2a8ca84651fb93b19cec2f411855e70cae339,"[[556, 0, 695, 114], [804, 6, 882, 117], [480, 355, 591, 476], [0, 394, 66, 512], [113, 513, 187, 619], [825, 578, 917, 683], [296, 584, 405, 669], [10, 601, 81, 718], [557, 646, 649, 764], [676, 794, 771, 896], [972, 961, 1040, 1083], [382, 981, 476, 1076], [106, 1095, 198, 1196], [467, 1293, 529, 1388]]"
c96109cbebcf206f20035cbde414e43872074eee8d839ba214feed9cd36277a1,"[[356, 0, 360, 12], [41, 2, 107, 71], [130, 4, 269, 130], [270, 47, 360, 140], [36, 109, 103, 147], [135, 129, 189, 172], [284, 129, 347, 182], [229, 155, 268, 228], [343, 157, 360, 188], [33, 167, 92, 238], [111, 183, 153, 230], [276, 184, 317, 227], [211, 201, 221, 212], [5, 225, 13, 235], [73, 240, 128, 308], [281, 254, 339, 325], [0, 270, 59, 314], [232, 278, 269, 346], [338, 298, 351, 306], [124, 328, 193, 360]]"
c9f305be17312bdb9530fb4f1adc6d29730ddbe0e74730cbf031de174bf437b7,"[[308, 0, 349, 12], [261, 15, 312, 64], [0, 19, 3, 36], [123, 23, 131, 31], [149, 28, 226, 112], [27, 55, 139, 142], [333, 58, 360, 124], [225, 59, 278, 110], [266, 106, 327, 163], [165, 118, 230, 166], [0, 132, 32, 174], [194, 194, 259, 244], [0, 205, 44, 256], [0, 272, 75, 360], [68, 297, 125, 338], [166, 302, 229, 345], [75, 353, 113, 360]]"
cab4875269f44a701c5e58190a1d2f6fcb577ea79d842522dcab20ccb39b7ad2,"[[41, 78, 53, 94], [0, 85, 10, 98], [20, 128, 35, 137], [0, 143, 9, 152], [10, 147, 25, 161], [52, 156, 62, 166], [68, 164, 79, 175], [58, 193, 67, 204], [140, 203, 153, 212], [12, 212, 26, 223], [147, 213, 166, 225], [66, 215, 79, 230], [5, 234, 20, 245], [30, 246, 43, 256]]"
cb4df20a83b2f38b394c67f1d9d4aef29f9794d5345da3576318374ec3a11490,"[[343, 126, 351, 135], [372, 138, 384, 157], [353, 141, 365, 153], [391, 145, 404, 160], [331, 150, 343, 161], [348, 159, 364, 176], [369, 164, 384, 181], [391, 164, 404, 182], [333, 168, 347, 186], [410, 170, 425, 184], [315, 173, 340, 207], [300, 175, 310, 186], [356, 179, 369, 195], [428, 183, 439, 195], [378, 184, 389, 202], [395, 188, 408, 205], [288, 190, 303, 206], [410, 190, 424, 209], [306, 194, 320, 216], [345, 194, 355, 207], [433, 200, 446, 219], [366, 202, 376, 214], [283, 208, 296, 222], [385, 208, 393, 222], [451, 208, 460, 219], [300, 210, 316, 231], [417, 213, 432, 233], [401, 215, 413, 226], [438, 224, 455, 237], [276, 228, 288, 242], [322, 230, 331, 243], [291, 231, 303, 248], [307, 235, 319, 251], [425, 235, 442, 251], [260, 239, 272, 252], [411, 240, 417, 246], [274, 252, 292, 265], [434, 253, 449, 271], [246, 255, 254, 263], [416, 255, 427, 264], [298, 256, 309, 269], [256, 258, 269, 273], [449, 260, 465, 275], [288, 266, 300, 281], [421, 272, 430, 281], [266, 273, 285, 285], [462, 275, 476, 286], [435, 278, 452, 293], [253, 280, 265, 290], [276, 283, 292, 297], [451, 291, 467, 303], [241, 292, 248, 299], [252, 296, 273, 309], [434, 298, 449, 313], [274, 300, 289, 313], [423, 300, 432, 312], [244, 309, 257, 327], [447, 311, 463, 328], [259, 312, 276, 325], [467, 312, 477, 323], [232, 315, 241, 325], [427, 319, 440, 330], [239, 327, 254, 344], [453, 327, 473, 340], [272, 328, 283, 341], [416, 329, 428, 339], [256, 332, 270, 347], [433, 334, 448, 343], [229, 336, 236, 344], [447, 342, 465, 355], [468, 342, 482, 351], [426, 348, 436, 354], [237, 349, 254, 362], [254, 349, 267, 367], [271, 351, 282, 364], [442, 353, 456, 367], [462, 354, 477, 365], [226, 357, 234, 365], [431, 363, 442, 371], [231, 366, 262, 384], [467, 369, 480, 380], [266, 370, 276, 381], [450, 371, 464, 384], [420, 373, 428, 388], [433, 376, 448, 387], [229, 381, 245, 392], [258, 385, 271, 397], [457, 385, 474, 397], [477, 385, 484, 391], [216, 386, 227, 397], [244, 389, 258, 404], [431, 390, 462, 405], [225, 396, 245, 408], [421, 396, 428, 404], [260, 402, 271, 417], [274, 402, 282, 413], [463, 402, 477, 414], [427, 408, 439, 418], [241, 409, 256, 421], [444, 409, 461, 420], [224, 413, 241, 426], [437, 417, 471, 446], [256, 420, 266, 433], [273, 421, 280, 428], [473, 421, 482, 432], [216, 423, 223, 431], [428, 423, 433, 435], [414, 425, 422, 437], [239, 426, 253, 437], [224, 429, 240, 443], [433, 437, 448, 452], [243, 440, 259, 455], [468, 440, 478, 451], [224, 446, 240, 458], [449, 449, 464, 465], [264, 450, 276, 462], [434, 456, 448, 469], [252, 457, 265, 467], [423, 457, 431, 467], [465, 457, 474, 465], [231, 458, 249, 474], [224, 470, 234, 478], [413, 472, 424, 481], [428, 472, 447, 485], [244, 473, 260, 485], [224, 480, 241, 493], [461, 480, 472, 490], [212, 483, 221, 492], [260, 484, 271, 496], [240, 488, 255, 505], [420, 489, 432, 497], [436, 490, 452, 502], [460, 496, 471, 506], [228, 498, 237, 508], [250, 502, 264, 508], [422, 503, 438, 513], [271, 505, 278, 514], [446, 507, 460, 522], [253, 512, 270, 524], [411, 512, 422, 525], [229, 513, 253, 528], [427, 517, 441, 530], [460, 522, 468, 529], [221, 524, 233, 536], [399, 526, 407, 535], [441, 527, 456, 541], [253, 528, 269, 539], [414, 529, 430, 544], [233, 533, 249, 545], [382, 533, 393, 545], [268, 538, 277, 550], [366, 540, 380, 552], [396, 540, 429, 561], [430, 541, 442, 552], [220, 543, 228, 550], [232, 544, 263, 560], [281, 553, 287, 558], [372, 556, 386, 566], [394, 556, 408, 565], [263, 557, 275, 575], [307, 557, 315, 562], [245, 559, 261, 572], [426, 559, 441, 571], [220, 560, 229, 568], [291, 561, 304, 574], [405, 565, 422, 576], [275, 567, 288, 580], [387, 568, 401, 580], [235, 569, 245, 579], [313, 571, 322, 579], [375, 572, 384, 582], [440, 572, 450, 578], [245, 575, 272, 602], [328, 575, 340, 588], [415, 576, 433, 587], [289, 577, 302, 590], [397, 583, 412, 595], [232, 584, 244, 594], [276, 584, 288, 597], [360, 584, 376, 593], [311, 585, 324, 596], [381, 588, 394, 599], [428, 590, 439, 600], [244, 593, 256, 605], [409, 595, 423, 606], [328, 596, 340, 605], [297, 597, 311, 606], [347, 598, 361, 610], [388, 599, 402, 613], [230, 600, 239, 609], [281, 600, 294, 613], [367, 600, 378, 611], [264, 601, 277, 615], [307, 603, 323, 614], [251, 609, 261, 621], [329, 609, 342, 623], [419, 609, 432, 621], [377, 611, 388, 625], [401, 611, 412, 622], [346, 612, 360, 623], [316, 615, 326, 628], [238, 616, 247, 628], [284, 616, 298, 630], [296, 617, 308, 633], [363, 617, 377, 631], [262, 624, 277, 633], [346, 626, 358, 638], [395, 628, 406, 637], [325, 629, 339, 639], [255, 630, 267, 645], [378, 630, 391, 641], [305, 633, 322, 644], [274, 634, 287, 647], [288, 636, 301, 652], [360, 637, 372, 651], [325, 644, 336, 658], [341, 645, 352, 657], [377, 647, 390, 656], [395, 648, 404, 655], [308, 649, 322, 658], [261, 651, 269, 659], [277, 651, 290, 663], [349, 653, 362, 666], [297, 656, 311, 669], [370, 659, 379, 668], [317, 663, 331, 674], [389, 664, 396, 673], [271, 666, 278, 673], [334, 666, 346, 680], [285, 668, 300, 679], [356, 671, 367, 680], [306, 674, 316, 687], [375, 675, 383, 683], [323, 680, 332, 692], [346, 682, 357, 691], [291, 684, 299, 694], [362, 690, 369, 697], [338, 692, 344, 699], [312, 696, 320, 703], [299, 703, 305, 710], [326, 705, 332, 714]]"
cbca32daaae36a872a11da4eaff65d1068ff3f154eedc9d3fc0c214a4e5d32bd,"[[5, 0, 26, 33], [40, 0, 51, 8], [227, 1, 242, 26], [249, 5, 256, 23], [74, 6, 98, 29], [94, 7, 101, 13], [118, 24, 142, 62], [99, 31, 112, 46], [43, 32, 50, 43], [136, 40, 193, 100], [208, 41, 213, 47], [239, 41, 252, 56], [57, 43, 77, 67], [82, 43, 99, 55], [196, 48, 207, 65], [109, 49, 141, 83], [0, 54, 10, 78], [22, 55, 41, 90], [90, 62, 95, 71], [196, 64, 201, 70], [220, 64, 225, 70], [39, 65, 57, 96], [83, 73, 95, 90], [223, 74, 235, 87], [196, 75, 206, 102], [251, 75, 256, 97], [209, 76, 222, 96], [175, 79, 189, 97], [0, 83, 6, 105], [113, 85, 148, 137], [82, 98, 98, 123], [67, 101, 89, 143], [34, 102, 49, 114], [132, 103, 204, 219], [47, 108, 70, 133], [0, 110, 11, 127], [233, 114, 249, 134], [190, 122, 226, 151], [0, 129, 20, 161], [69, 135, 78, 150], [112, 139, 145, 162], [107, 140, 112, 156], [56, 146, 64, 160], [205, 147, 213, 157], [95, 150, 99, 159], [0, 161, 28, 252], [116, 164, 135, 182], [253, 164, 256, 177], [234, 166, 248, 181], [45, 171, 56, 190], [68, 172, 75, 178], [202, 176, 211, 189], [175, 182, 204, 208], [58, 189, 73, 211], [101, 196, 114, 218], [46, 204, 58, 221], [75, 209, 90, 241], [182, 211, 206, 233], [218, 218, 244, 268], [131, 221, 151, 242], [154, 223, 176, 245], [110, 225, 115, 232], [72, 235, 83, 252], [203, 235, 219, 251], [175, 237, 198, 260], [53, 240, 64, 262], [115, 242, 138, 266], [87, 252, 95, 258], [0, 253, 21, 298], [156, 254, 171, 269], [252, 258, 256, 273], [210, 259, 243, 304], [170, 264, 192, 289], [44, 266, 51, 280], [85, 267, 106, 291], [150, 271, 165, 287], [194, 271, 211, 288], [73, 284, 79, 290], [52, 293, 69, 307], [174, 294, 191, 308], [127, 305, 142, 320], [0, 307, 19, 320], [221, 312, 230, 320]]"
cbff60361ded0570e5d50429a1aa51d81471819bc9b38359f03cfef76de0038c,"[[0, 0, 7, 17], [66, 0, 105, 17], [198, 0, 218, 25], [241, 0, 249, 13], [0, 5, 28, 42], [168, 12, 192, 111], [211, 19, 235, 39], [26, 20, 50, 60], [122, 26, 139, 44], [231, 42, 244, 58], [146, 56, 166, 107], [46, 58, 80, 100], [203, 61, 229, 82], [26, 68, 46, 91], [253, 69, 256, 79], [240, 71, 255, 94], [176, 91, 183, 102], [217, 99, 232, 121], [26, 102, 47, 145], [116, 104, 133, 119], [85, 108, 100, 125], [182, 111, 205, 144], [7, 113, 13, 142], [152, 121, 170, 131], [76, 132, 102, 165], [14, 143, 33, 160], [136, 144, 151, 170], [230, 146, 253, 165], [0, 157, 2, 183], [110, 160, 115, 170], [6, 170, 28, 194], [33, 172, 53, 203], [174, 181, 195, 203], [0, 207, 15, 241], [140, 208, 171, 260], [47, 211, 70, 241], [71, 214, 86, 227], [87, 214, 94, 227], [83, 239, 92, 272], [217, 239, 232, 257], [25, 244, 47, 260], [248, 268, 256, 280], [126, 270, 136, 289], [0, 271, 20, 299], [95, 277, 139, 304], [206, 281, 227, 300], [231, 291, 250, 316], [175, 299, 217, 320], [30, 302, 48, 316], [55, 306, 63, 316], [212, 306, 223, 315], [121, 307, 139, 320], [242, 307, 256, 320], [90, 310, 99, 320], [147, 310, 156, 320]]"
cc88627344305b9a9b07f8bd042cb074c7a834c13de67ff4b24914ac68f07f6e,"[[115, 0, 151, 15], [349, 0, 373, 16], [392, 0, 410, 7], [419, 7, 483, 46], [157, 14, 196, 40], [497, 20, 520, 60], [246, 21, 293, 45], [346, 30, 378, 57], [11, 40, 46, 73], [423, 43, 448, 67], [375, 46, 408, 72], [468, 46, 501, 76], [278, 62, 314, 106], [90, 63, 126, 96], [184, 65, 215, 97], [237, 70, 261, 109], [383, 77, 411, 104], [320, 84, 340, 127], [487, 87, 520, 116], [429, 91, 464, 116], [1, 114, 39, 154], [462, 117, 490, 150], [266, 130, 299, 159], [201, 131, 234, 159], [350, 132, 375, 171], [418, 134, 449, 162], [73, 141, 107, 177], [398, 151, 427, 196], [113, 158, 154, 194], [456, 166, 484, 194], [182, 180, 208, 211], [333, 184, 372, 219], [225, 185, 248, 218], [426, 197, 459, 227], [483, 197, 511, 232], [270, 202, 303, 240], [171, 220, 203, 244], [410, 228, 447, 267], [111, 233, 138, 256], [448, 233, 473, 269], [199, 247, 232, 271], [337, 247, 358, 275], [377, 254, 411, 321], [475, 261, 510, 309], [157, 266, 181, 291], [410, 273, 436, 311], [317, 279, 350, 325], [95, 284, 138, 323], [216, 284, 261, 310], [15, 321, 54, 355], [402, 329, 425, 364], [437, 330, 460, 365], [273, 332, 303, 363], [85, 344, 120, 379], [230, 344, 263, 366], [147, 352, 186, 382], [453, 362, 488, 398], [310, 368, 371, 418], [499, 370, 520, 401], [371, 371, 407, 407], [255, 374, 280, 400], [204, 375, 235, 399], [476, 389, 508, 419], [419, 393, 458, 426], [102, 402, 141, 426], [311, 403, 347, 433], [396, 406, 417, 433], [190, 407, 233, 431], [161, 414, 187, 450], [273, 417, 309, 446], [368, 418, 389, 446], [14, 421, 67, 477], [488, 427, 520, 455], [209, 429, 244, 492], [0, 434, 4, 449], [394, 448, 428, 487], [108, 449, 130, 486], [245, 460, 280, 494], [466, 463, 498, 500], [158, 474, 183, 509], [317, 476, 340, 514], [499, 482, 520, 516], [357, 484, 383, 517], [6, 491, 28, 526], [411, 495, 441, 534], [183, 498, 213, 535], [258, 506, 282, 538], [383, 510, 410, 546], [102, 521, 122, 551], [214, 521, 245, 547], [281, 525, 305, 554], [125, 526, 145, 549], [454, 526, 489, 567], [57, 532, 86, 569], [361, 533, 384, 568], [329, 537, 356, 574], [113, 546, 137, 572], [393, 548, 422, 581], [152, 549, 182, 598], [184, 563, 209, 599], [303, 566, 337, 608], [67, 569, 99, 598], [206, 573, 253, 626], [257, 577, 285, 616], [366, 588, 397, 611], [0, 591, 17, 617], [476, 596, 504, 633], [49, 600, 98, 643], [339, 605, 369, 637], [125, 606, 156, 632], [421, 608, 461, 635], [293, 612, 322, 646], [178, 613, 210, 641], [0, 622, 34, 650], [228, 629, 259, 661], [136, 634, 170, 659], [365, 645, 408, 661], [80, 647, 117, 675], [462, 656, 511, 691], [292, 662, 335, 687], [214, 674, 249, 696], [147, 680, 180, 696], [97, 685, 118, 696], [66, 686, 87, 696], [508, 691, 520, 696], [457, 693, 466, 696]]"
cdab367b30db47061df837c1ae9fa875d6057614f797332d37d3513517d6c694,"[[0, 0, 19, 43], [288, 0, 360, 44], [220, 20, 283, 87], [120, 24, 175, 66], [0, 34, 46, 98], [73, 79, 124, 126], [162, 106, 234, 154], [291, 121, 360, 175], [200, 162, 273, 193], [0, 176, 55, 235], [95, 176, 175, 231], [258, 210, 320, 250], [346, 215, 360, 256], [15, 236, 79, 288], [144, 241, 200, 290], [202, 249, 263, 314], [350, 280, 360, 305], [4, 309, 64, 348], [127, 339, 182, 360], [188, 345, 245, 360]]"
